# Distance (mm), Thickness (microns)
-3.000000000000000000e+00,4.874515298681544095e+01
-2.998800000000000132e+00,4.874670814586029621e+01
-2.997599999999999820e+00,4.874826330490515147e+01
-2.996399999999999952e+00,4.874981846395000673e+01
-2.995200000000000085e+00,4.875786683791142195e+01
-2.994000000000000217e+00,4.876408747409084299e+01
-2.992799999999999905e+00,4.877030811027027113e+01
-2.991600000000000037e+00,4.877652874644969216e+01
-2.990400000000000169e+00,4.877248874016727598e+01
-2.989199999999999857e+00,4.878959548966070514e+01
-2.987999999999999989e+00,4.880670223915412720e+01
-2.986800000000000122e+00,4.882380898864754926e+01
-2.985599999999999810e+00,4.883237818269596886e+01
-2.984399999999999942e+00,4.884015397792025226e+01
-2.983200000000000074e+00,4.884792977314453566e+01
-2.982000000000000206e+00,4.885570556836881906e+01
-2.980799999999999894e+00,4.885022235502287202e+01
-2.979600000000000026e+00,4.885488783215743780e+01
-2.978400000000000158e+00,4.885955330929201068e+01
-2.977199999999999847e+00,4.886421878642658356e+01
-2.975999999999999979e+00,4.887360571668638443e+01
-2.974800000000000111e+00,4.887516087573123968e+01
-2.973599999999999799e+00,4.887671603477609494e+01
-2.972399999999999931e+00,4.887827119382095020e+01
-2.971200000000000063e+00,4.888591069967667124e+01
-2.970000000000000195e+00,4.888746585872152650e+01
-2.968799999999999883e+00,4.888902101776638176e+01
-2.967600000000000016e+00,4.889057617681123702e+01
-2.966400000000000148e+00,4.889821568266695806e+01
-2.965199999999999836e+00,4.889977084171181332e+01
-2.963999999999999968e+00,4.890132600075667568e+01
-2.962800000000000100e+00,4.890288115980153094e+01
-2.961599999999999788e+00,4.891161098060575085e+01
-2.960399999999999920e+00,4.891472129869546848e+01
-2.959200000000000053e+00,4.891783161678517899e+01
-2.958000000000000185e+00,4.892094193487489662e+01
-2.956799999999999873e+00,4.891796790615374135e+01
-2.955600000000000005e+00,4.892107822424345898e+01
-2.954400000000000137e+00,4.892418854233316949e+01
-2.953199999999999825e+00,4.892729886042288712e+01
-2.951999999999999957e+00,4.893513063163782562e+01
-2.950800000000000090e+00,4.893668579068268087e+01
-2.949600000000000222e+00,4.893824094972753613e+01
