# Distance (mm), Thickness (microns)
-3.000000000000000000e+00,5.113155775216499421e+01
-2.998800000000000132e+00,5.108201375477080575e+01
-2.997599999999999820e+00,5.103246975737660307e+01
-2.996399999999999952e+00,5.098292575998241460e+01
-2.995200000000000085e+00,5.102993699172996145e+01
-2.994000000000000217e+00,5.097626432788626261e+01
-2.992799999999999905e+00,5.092259166404254245e+01
-2.991600000000000037e+00,5.086891900019885071e+01
-2.990400000000000169e+00,5.085334119924456786e+01
-2.989199999999999857e+00,5.083269786699698756e+01
-2.987999999999999989e+00,5.081205453474940725e+01
-2.986800000000000122e+00,5.079141120250183405e+01
-2.985599999999999810e+00,5.074280406995142556e+01
-2.984399999999999942e+00,5.073867540350190808e+01
-2.983200000000000074e+00,5.073454673705239060e+01
-2.982000000000000206e+00,5.073041807060288022e+01
-2.980799999999999894e+00,5.071013656201910180e+01
-2.979600000000000026e+00,5.070600789556958432e+01
-2.978400000000000158e+00,5.070187922912007394e+01
-2.977199999999999847e+00,5.069775056267055646e+01
-2.975999999999999979e+00,5.067746905408678515e+01
-2.974800000000000111e+00,5.067334038763726767e+01
-2.973599999999999799e+00,5.066921172118775019e+01
-2.972399999999999931e+00,5.066508305473823270e+01
-2.971200000000000063e+00,5.064263060417162166e+01
-2.970000000000000195e+00,5.063437327127258669e+01
-2.968799999999999883e+00,5.062611593837355173e+01
-2.967600000000000016e+00,5.061785860547452387e+01
-2.966400000000000148e+00,5.062322134906310112e+01
-2.965199999999999836e+00,5.061083534971454867e+01
-2.963999999999999968e+00,5.059844935036600333e+01
-2.962800000000000100e+00,5.058606335101745799e+01
-2.961599999999999788e+00,5.059272478311362420e+01
-2.960399999999999920e+00,5.058446745021458923e+01
-2.959200000000000053e+00,5.057621011731555427e+01
-2.958000000000000185e+00,5.056795278441652641e+01
-2.956799999999999873e+00,5.052726054451190407e+01
-2.955600000000000005e+00,5.049835987936529591e+01
-2.954400000000000137e+00,5.046945921421868775e+01
-2.953199999999999825e+00,5.044055854907206538e+01
-2.951999999999999957e+00,5.046735288360437721e+01
-2.950800000000000090e+00,5.044670955135680401e+01
-2.949600000000000222e+00,5.042606621910922371e+01
-2.948399999999999910e+00,5.040542288686164341e+01
-2.947200000000000042e+00,5.029980268271416577e+01
-2.946000000000000174e+00,5.029154534981513791e+01
-2.944799999999999862e+00,5.028328801691610295e+01
-2.943599999999999994e+00,5.029097030863515982e+01
-2.942400000000000126e+00,5.027858430928661448e+01
-2.941199999999999815e+00,5.026619830993806204e+01
-2.939999999999999947e+00,5.025381231058951670e+01
-2.938800000000000079e+00,5.025815419455520328e+01
-2.937600000000000211e+00,5.024989686165616831e+01
-2.936399999999999899e+00,5.024163952875713335e+01
-2.935200000000000031e+00,5.023338219585810549e+01
-2.934000000000000163e+00,5.020990888566860377e+01
-2.932799999999999851e+00,5.020578021921908629e+01
-2.931599999999999984e+00,5.020165155276957591e+01
-2.930400000000000116e+00,5.019752288632005843e+01
-2.929199999999999804e+00,5.017724137773628001e+01
-2.927999999999999936e+00,5.017311271128676964e+01
-2.926800000000000068e+00,5.016898404483725216e+01
-2.925600000000000200e+00,5.016485537838773467e+01
-2.924399999999999888e+00,5.014457386980396336e+01
-2.923200000000000021e+00,5.014044520335445299e+01
-2.922000000000000153e+00,5.013631653690493550e+01
-2.920799999999999841e+00,5.013218787045541802e+01
-2.919599999999999973e+00,5.010988402603643266e+01
-2.918400000000000105e+00,5.010162669313740480e+01
-2.917199999999999793e+00,5.009336936023836984e+01
-2.915999999999999925e+00,5.008511202733933487e+01
-2.914800000000000058e+00,5.009300753657456795e+01
-2.913600000000000190e+00,5.008475020367553299e+01
-2.912399999999999878e+00,5.007649287077650513e+01
-2.911200000000000010e+00,5.006823553787747016e+01
-2.910000000000000142e+00,5.004657134600699919e+01
-2.908799999999999830e+00,5.004244267955748882e+01
-2.907599999999999962e+00,5.003831401310797133e+01
-2.906400000000000095e+00,5.003418534665845385e+01
-2.905199999999999783e+00,5.001390383807468254e+01
-2.903999999999999915e+00,5.000977517162516506e+01
-2.902800000000000047e+00,5.000564650517564758e+01
-2.901600000000000179e+00,5.000151783872613009e+01
-2.900399999999999867e+00,4.998123633014236589e+01
-2.899199999999999999e+00,4.997710766369284840e+01
-2.898000000000000131e+00,4.997297899724333092e+01
-2.896799999999999820e+00,4.996885033079382055e+01
-2.895599999999999952e+00,4.994473736805579733e+01
-2.894400000000000084e+00,4.993648003515676947e+01
-2.893200000000000216e+00,4.992822270225773451e+01
-2.891999999999999904e+00,4.993611821149296048e+01
-2.890800000000000036e+00,4.992786087859392552e+01
-2.889600000000000168e+00,4.991960354569489766e+01
-2.888399999999999856e+00,4.991134621279586270e+01
-2.887199999999999989e+00,4.988736247279491920e+01
-2.886000000000000121e+00,4.988323380634540172e+01
-2.884799999999999809e+00,4.987910513989589134e+01
-2.883599999999999941e+00,4.987497647344637386e+01
-2.882400000000000073e+00,4.985469496486259544e+01
-2.881200000000000205e+00,4.985056629841308506e+01
-2.879999999999999893e+00,4.984643763196356758e+01
-2.878800000000000026e+00,4.984230896551405010e+01
-2.877600000000000158e+00,4.982087737457032262e+01
-2.876399999999999846e+00,4.981262004167128765e+01
-2.875199999999999978e+00,4.980436270877225979e+01
-2.874000000000000110e+00,4.979610537587322483e+01
-2.872799999999999798e+00,4.980400088510844370e+01
-2.871599999999999930e+00,4.979574355220941584e+01
-2.870400000000000063e+00,4.978748621931038798e+01
-2.869200000000000195e+00,4.977922888641136012e+01
-2.867999999999999883e+00,4.975669244106563838e+01
-2.866800000000000015e+00,4.975256377461612090e+01
-2.865600000000000147e+00,4.974843510816661052e+01
-2.864399999999999835e+00,4.974430644171709304e+01
-2.863199999999999967e+00,4.969525231960565037e+01
-2.862000000000000099e+00,4.966781719673883089e+01
-2.860800000000000232e+00,4.964038207387201140e+01
-2.859599999999999920e+00,4.961294695100517771e+01
-2.858400000000000052e+00,4.966735535169522109e+01
-2.857200000000000184e+00,4.962507413556861025e+01
-2.855999999999999872e+00,4.958279291944198519e+01
-2.854800000000000004e+00,4.954051170331538145e+01
-2.853600000000000136e+00,4.954503920189628730e+01
-2.852399999999999824e+00,4.953172358104765038e+01
-2.851199999999999957e+00,4.951840796019902058e+01
-2.850000000000000089e+00,4.950509233935039788e+01
-2.848800000000000221e+00,4.943432575343181412e+01
-2.847599999999999909e+00,4.941435232215886941e+01
-2.846400000000000041e+00,4.939437889088593181e+01
-2.845200000000000173e+00,4.937440545961298710e+01
-2.843999999999999861e+00,4.937157146206146052e+01
-2.842799999999999994e+00,4.934161131515203635e+01
-2.841600000000000126e+00,4.931165116824260508e+01
-2.840399999999999814e+00,4.928169102133316670e+01
-2.839199999999999946e+00,4.929734573207267800e+01
-2.838000000000000078e+00,4.928735901643619144e+01
-2.836800000000000210e+00,4.927737230079971198e+01
-2.835599999999999898e+00,4.925480972102839416e+01
-2.834400000000000031e+00,4.925148081581623671e+01
-2.833200000000000163e+00,4.924815191060407926e+01
-2.831999999999999851e+00,4.924482300539192181e+01
-2.830799999999999983e+00,4.922847021437318915e+01
-2.829600000000000115e+00,4.922514130916102459e+01
-2.828400000000000247e+00,4.922181240394886004e+01
-2.827199999999999935e+00,4.921848349873669548e+01
-2.826000000000000068e+00,4.920213070771796282e+01
-2.824800000000000200e+00,4.919880180250581247e+01
-2.823599999999999888e+00,4.919547289729364792e+01
-2.822400000000000020e+00,4.919214399208149757e+01
-2.821200000000000152e+00,4.915507280352169772e+01
-2.819999999999999840e+00,4.912844156182443101e+01
-2.818799999999999972e+00,4.910181032012717850e+01
-2.817600000000000104e+00,4.907517907842991889e+01
