# Distance (mm), Thickness (microns)
-3.000000000000000000e+00,5.494406563419490652e+01
-2.998800000000000132e+00,5.494408244351825488e+01
-2.997599999999999820e+00,5.494409925284160323e+01
-2.996399999999999952e+00,5.494411606216495159e+01
-2.995200000000000085e+00,5.494419863566415785e+01
-2.994000000000000217e+00,5.494421544498750620e+01
-2.992799999999999905e+00,5.494423225431085456e+01
-2.991600000000000037e+00,5.494424906363420291e+01
-2.990400000000000169e+00,5.494433163713340917e+01
-2.989199999999999857e+00,5.494434844645675753e+01
-2.987999999999999989e+00,5.494436525578010588e+01
-2.986800000000000122e+00,5.494438206510345424e+01
-2.985599999999999810e+00,5.494446463860265339e+01
-2.984399999999999942e+00,5.494448144792600175e+01
-2.983200000000000074e+00,5.494449825724935010e+01
-2.982000000000000206e+00,5.494451506657269846e+01
-2.980799999999999894e+00,5.494459764007190472e+01
-2.979600000000000026e+00,5.494461444939525308e+01
-2.978400000000000158e+00,5.494463125871860143e+01
-2.977199999999999847e+00,5.494464806804194978e+01
-2.975999999999999979e+00,5.494473800712884781e+01
-2.974800000000000111e+00,5.494477162577554452e+01
-2.973599999999999799e+00,5.494480524442224123e+01
-2.972399999999999931e+00,5.494483886306893794e+01
-2.971200000000000063e+00,5.494480671753978385e+01
-2.970000000000000195e+00,5.494484033618648056e+01
-2.968799999999999883e+00,5.494487395483317727e+01
-2.967600000000000016e+00,5.494490757347987397e+01
-2.966400000000000148e+00,5.494499664447965159e+01
-2.965199999999999836e+00,5.494501345380299995e+01
-2.963999999999999968e+00,5.494503026312634830e+01
-2.962800000000000100e+00,5.494504707244969666e+01
-2.961599999999999788e+00,5.494512964594890292e+01
-2.960399999999999920e+00,5.494514645527225127e+01
-2.959200000000000053e+00,5.494516326459559963e+01
-2.958000000000000185e+00,5.494518007391894798e+01
-2.956799999999999873e+00,5.494527590547600227e+01
-2.955600000000000005e+00,5.494530952412269897e+01
-2.954400000000000137e+00,5.494534314276939568e+01
-2.953199999999999825e+00,5.494537676141609239e+01
-2.951999999999999957e+00,5.494534461588693119e+01
-2.950800000000000090e+00,5.494537823453362790e+01
-2.949600000000000222e+00,5.494541185318032461e+01
-2.948399999999999910e+00,5.494544547182702132e+01
-2.947200000000000042e+00,5.494552865035664979e+01
-2.946000000000000174e+00,5.494554545967999815e+01
-2.944799999999999862e+00,5.494556226900334650e+01
-2.943599999999999994e+00,5.494564484250254566e+01
-2.942400000000000126e+00,5.494566165182589401e+01
-2.941199999999999815e+00,5.494567846114924237e+01
-2.939999999999999947e+00,5.494569527047259783e+01
-2.938800000000000079e+00,5.494578018517645290e+01
-2.937600000000000211e+00,5.494581380382314961e+01
-2.936399999999999899e+00,5.494584742246984632e+01
-2.935200000000000031e+00,5.494588104111654303e+01
-2.934000000000000163e+00,5.494585270990958747e+01
-2.932799999999999851e+00,5.494590313787963964e+01
-2.931599999999999984e+00,5.494595356584968471e+01
-2.930400000000000116e+00,5.494600399381972977e+01
-2.929199999999999804e+00,5.494598337017417577e+01
-2.927999999999999936e+00,5.494601698882087248e+01
-2.926800000000000068e+00,5.494605060746756919e+01
-2.925600000000000200e+00,5.494608422611426590e+01
-2.924399999999999888e+00,5.494617684837954386e+01
-2.923200000000000021e+00,5.494619365770289221e+01
-2.922000000000000153e+00,5.494621046702624056e+01
-2.920799999999999841e+00,5.494622727634958892e+01
-2.919599999999999973e+00,5.494630984984879518e+01
-2.918400000000000105e+00,5.494632665917214354e+01
-2.917199999999999793e+00,5.494634346849549189e+01
-2.915999999999999925e+00,5.494636027781884025e+01
-2.914800000000000058e+00,5.494644285131803940e+01
-2.913600000000000190e+00,5.494645966064138776e+01
-2.912399999999999878e+00,5.494647646996474322e+01
-2.911200000000000010e+00,5.494649327928809157e+01
-2.910000000000000142e+00,5.494658703269718103e+01
-2.908799999999999830e+00,5.494662065134387774e+01
-2.907599999999999962e+00,5.494665426999057445e+01
-2.906400000000000095e+00,5.494668788863727116e+01
-2.905199999999999783e+00,5.494665574310811706e+01
-2.903999999999999915e+00,5.494668936175481377e+01
-2.902800000000000047e+00,5.494672298040151048e+01
-2.901600000000000179e+00,5.494675659904820719e+01
-2.900399999999999867e+00,5.494684185572579338e+01
-2.899199999999999999e+00,5.494685866504913463e+01
-2.898000000000000131e+00,5.494687547437248298e+01
-2.896799999999999820e+00,5.494689228369583134e+01
-2.895599999999999952e+00,5.494697485719503760e+01
-2.894400000000000084e+00,5.494699166651838595e+01
-2.893200000000000216e+00,5.494700847584173431e+01
-2.891999999999999904e+00,5.494709131239763877e+01
-2.890800000000000036e+00,5.494712493104433548e+01
-2.889600000000000168e+00,5.494715854969103219e+01
-2.888399999999999856e+00,5.494719216833772890e+01
-2.887199999999999989e+00,5.494716002280857481e+01
-2.886000000000000121e+00,5.494719364145527152e+01
-2.884799999999999809e+00,5.494722726010196823e+01
-2.883599999999999941e+00,5.494726087874866494e+01
-2.882400000000000073e+00,5.494735705227943612e+01
-2.881200000000000205e+00,5.494737386160278447e+01
-2.879999999999999893e+00,5.494739067092613283e+01
-2.878800000000000026e+00,5.494740748024948118e+01
-2.877600000000000158e+00,5.494749005374868034e+01
