# Distance (mm), Thickness (microns)
-3.000000000000000000e+00,5.331763826144278084e+01
-2.998800000000000132e+00,5.331607351119578198e+01
-2.997599999999999820e+00,5.331450876094877600e+01
-2.996399999999999952e+00,5.331294401070177713e+01
-2.995200000000000085e+00,5.327368812461461545e+01
-2.994000000000000217e+00,5.326117012263859607e+01
-2.992799999999999905e+00,5.324865212066256959e+01
-2.991600000000000037e+00,5.323613411868655021e+01
-2.990400000000000169e+00,5.324892638048677185e+01
-2.989199999999999857e+00,5.324110262925176329e+01
-2.987999999999999989e+00,5.323327887801674763e+01
-2.986800000000000122e+00,5.322545512678173907e+01
-2.985599999999999810e+00,5.321315506341601775e+01
-2.984399999999999942e+00,5.321159031316901178e+01
-2.983200000000000074e+00,5.321002556292201291e+01
-2.982000000000000206e+00,5.320846081267500693e+01
-2.980799999999999894e+00,5.319693455381328562e+01
-2.979600000000000026e+00,5.318441655183726624e+01
-2.978400000000000158e+00,5.317189854986124686e+01
-2.977199999999999847e+00,5.315938054788522038e+01
-2.975999999999999979e+00,5.317066438065234024e+01
-2.974800000000000111e+00,5.315658162842932200e+01
-2.973599999999999799e+00,5.314249887620629664e+01
-2.972399999999999931e+00,5.312841612398327129e+01
-2.971200000000000063e+00,5.314046641500909374e+01
-2.970000000000000195e+00,5.312951316328008033e+01
-2.968799999999999883e+00,5.311855991155105983e+01
-2.967600000000000016e+00,5.310760665982203932e+01
-2.966400000000000148e+00,5.309629099332532576e+01
-2.965199999999999836e+00,5.309472624307832689e+01
-2.963999999999999968e+00,5.309316149283132802e+01
-2.962800000000000100e+00,5.309159674258432204e+01
-2.961599999999999788e+00,5.308391012126141106e+01
-2.960399999999999920e+00,5.308234537101440509e+01
-2.959200000000000053e+00,5.308078062076740622e+01
-2.958000000000000185e+00,5.307921587052040024e+01
-2.956799999999999873e+00,5.307152924919748926e+01
-2.955600000000000005e+00,5.306996449895049039e+01
-2.954400000000000137e+00,5.306839974870348442e+01
-2.953199999999999825e+00,5.306683499845648555e+01
-2.951999999999999957e+00,5.305914837713356746e+01
-2.950800000000000090e+00,5.305758362688656860e+01
-2.949600000000000222e+00,5.305601887663956973e+01
-2.948399999999999910e+00,5.305445412639256375e+01
-2.947200000000000042e+00,5.304224221797034033e+01
-2.946000000000000174e+00,5.303598321698233065e+01
-2.944799999999999862e+00,5.302972421599431385e+01
-2.943599999999999994e+00,5.303522410496891837e+01
-2.942400000000000126e+00,5.301957660249889415e+01
-2.941199999999999815e+00,5.300392910002886282e+01
-2.939999999999999947e+00,5.298828159755883860e+01
-2.938800000000000079e+00,5.299208940136805523e+01
-2.937600000000000211e+00,5.298426565013304668e+01
-2.936399999999999899e+00,5.297644189889803101e+01
-2.935200000000000031e+00,5.296861814766302246e+01
-2.934000000000000163e+00,5.291829636741903897e+01
-2.932799999999999851e+00,5.291203736643102928e+01
-2.931599999999999984e+00,5.290577836544301960e+01
-2.930400000000000116e+00,5.289951936445500991e+01
-2.929199999999999804e+00,5.290550410561881733e+01
-2.927999999999999936e+00,5.289924510463080765e+01
-2.926800000000000068e+00,5.289298610364279796e+01
-2.925600000000000200e+00,5.288672710265478827e+01
-2.924399999999999888e+00,5.284797076124742432e+01
-2.923200000000000021e+00,5.283701750951840381e+01
-2.922000000000000153e+00,5.282606425778938330e+01
-2.920799999999999841e+00,5.281511100606036280e+01
-2.919599999999999973e+00,5.282252336755907862e+01
-2.918400000000000105e+00,5.281157011583005811e+01
-2.917199999999999793e+00,5.280061686410104471e+01
-2.915999999999999925e+00,5.278966361237202420e+01
-2.914800000000000058e+00,5.279456845547804278e+01
-2.913600000000000190e+00,5.278987420473703907e+01
-2.912399999999999878e+00,5.278517995399602825e+01
-2.911200000000000010e+00,5.278048570325502453e+01
-2.910000000000000142e+00,5.277175101760391129e+01
-2.908799999999999830e+00,5.277018626735691242e+01
-2.907599999999999962e+00,5.276862151710990645e+01
-2.906400000000000095e+00,5.276705676686290758e+01
-2.905199999999999783e+00,5.275937014553999660e+01
-2.903999999999999915e+00,5.275780539529299062e+01
-2.902800000000000047e+00,5.275624064504598465e+01
-2.901600000000000179e+00,5.275467589479898578e+01
-2.900399999999999867e+00,5.274567429556896769e+01
-2.899199999999999999e+00,5.274254479507496285e+01
-2.898000000000000131e+00,5.273941529458095800e+01
-2.896799999999999820e+00,5.273628579408695316e+01
-2.895599999999999952e+00,5.273927816466886043e+01
-2.894400000000000084e+00,5.273614866417485558e+01
-2.893200000000000216e+00,5.273301916368085074e+01
-2.891999999999999904e+00,5.272379227959523718e+01
-2.890800000000000036e+00,5.272222752934823120e+01
-2.889600000000000168e+00,5.272066277910123233e+01
-2.888399999999999856e+00,5.271909802885422636e+01
-2.887199999999999989e+00,5.271138391810580970e+01
-2.886000000000000121e+00,5.270955302023912736e+01
-2.884799999999999809e+00,5.270772212237244503e+01
-2.883599999999999941e+00,5.270589122450576269e+01
-2.882400000000000073e+00,5.269689718944545831e+01
-2.881200000000000205e+00,5.269506629157877597e+01
-2.879999999999999893e+00,5.269323539371209364e+01
-2.878800000000000026e+00,5.269140449584540420e+01
-2.877600000000000158e+00,5.268185408038345230e+01
-2.876399999999999846e+00,5.267802583938946981e+01
-2.875199999999999978e+00,5.267419759839548732e+01
-2.874000000000000110e+00,5.267036935740151193e+01
-2.872799999999999798e+00,5.267429449610589387e+01
-2.871599999999999930e+00,5.267029980985130777e+01
-2.870400000000000063e+00,5.266630512359672167e+01
-2.869200000000000195e+00,5.266231043734212847e+01
-2.867999999999999883e+00,5.265140788205574296e+01
-2.866800000000000015e+00,5.264941053892844991e+01
-2.865600000000000147e+00,5.264741319580115686e+01
-2.864399999999999835e+00,5.264541585267386381e+01
-2.863199999999999967e+00,5.263560417806262848e+01
-2.862000000000000099e+00,5.263360683493533543e+01
-2.860800000000000232e+00,5.263160949180803527e+01
-2.859599999999999920e+00,5.262961214868073512e+01
-2.858400000000000052e+00,5.261980047406949978e+01
-2.857200000000000184e+00,5.261780313094219963e+01
-2.855999999999999872e+00,5.261580578781489947e+01
-2.854800000000000004e+00,5.261380844468760642e+01
-2.853600000000000136e+00,5.260167539267020231e+01
-2.852399999999999824e+00,5.259734781589439478e+01
-2.851199999999999957e+00,5.259302023911858726e+01
-2.850000000000000089e+00,5.258869266234277973e+01
-2.848800000000000221e+00,5.259283061134124182e+01
-2.847599999999999909e+00,5.258850303456543429e+01
-2.846400000000000041e+00,5.258417545778962676e+01
-2.845200000000000173e+00,5.257984788101382634e+01
-2.843999999999999861e+00,5.256898491834027709e+01
-2.842799999999999994e+00,5.256682112995237333e+01
-2.841600000000000126e+00,5.256465734156446956e+01
-2.840399999999999814e+00,5.256249355317656580e+01
-2.839199999999999946e+00,5.253833033783964623e+01
-2.838000000000000078e+00,5.252235159282128052e+01
-2.836800000000000210e+00,5.250637284780292191e+01
-2.835599999999999898e+00,5.254443202834001880e+01
-2.834400000000000031e+00,5.252828683806104237e+01
-2.833200000000000163e+00,5.251214164778207305e+01
-2.831999999999999851e+00,5.249599645750309662e+01
-2.830799999999999983e+00,5.241817457216535558e+01
-2.829600000000000115e+00,5.241584433851684821e+01
-2.828400000000000247e+00,5.241351410486833373e+01
-2.827199999999999935e+00,5.241118387121982636e+01
-2.826000000000000068e+00,5.236956057409288690e+01
-2.824800000000000200e+00,5.235557917220182844e+01
-2.823599999999999888e+00,5.234159777031076999e+01
-2.822400000000000020e+00,5.232761636841971153e+01
-2.821200000000000152e+00,5.234933239561355833e+01
-2.819999999999999840e+00,5.233302076007398540e+01
-2.818799999999999972e+00,5.231670912453441247e+01
-2.817600000000000104e+00,5.230039748899483953e+01
-2.816399999999999793e+00,5.226329842931940561e+01
-2.815199999999999925e+00,5.226113464093149474e+01
-2.814000000000000057e+00,5.225897085254359098e+01
-2.812800000000000189e+00,5.225680706415568721e+01
-2.811599999999999877e+00,5.223224349456905458e+01
-2.810400000000000009e+00,5.221926076424161067e+01
-2.809200000000000141e+00,5.220627803391416677e+01
-2.807999999999999829e+00,5.219329530358672287e+01
-2.806799999999999962e+00,5.220215519262320925e+01
-2.805600000000000094e+00,5.218318043291393593e+01
-2.804400000000000226e+00,5.216420567320465551e+01
-2.803199999999999914e+00,5.214523091349536799e+01
-2.802000000000000046e+00,5.214800343830586371e+01
-2.800800000000000178e+00,5.213801672266939846e+01
-2.799599999999999866e+00,5.212803000703293321e+01
-2.798399999999999999e+00,5.211804329139646796e+01
-2.797200000000000131e+00,5.207475293688630558e+01
-2.795999999999999819e+00,5.206210309708004758e+01
-2.794799999999999951e+00,5.204945325727380379e+01
-2.793600000000000083e+00,5.203680341746756000e+01
-2.792400000000000215e+00,5.203324815712019102e+01
-2.791199999999999903e+00,5.201144382798053556e+01
-2.790000000000000036e+00,5.198963949884088009e+01
-2.788800000000000168e+00,5.196783516970123173e+01
-2.787599999999999856e+00,5.198417285301238877e+01
-2.786399999999999988e+00,5.197518480893957360e+01
